read(MB/s) write(MB/s) Queue_Length Utilization date time elapsed_time
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9750
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9755
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9760
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9765
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9770
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9775
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9780
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9785
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9790
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9795
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9800
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9805
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9810
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9815
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9820
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9825
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9830
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9835
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9840
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9845
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9850
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9855
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9860
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9865
0.03 0.00 0.01 0.62 2016-04-15 16:25:39 9870
0.03 0.00 0.01 0.62 2016-04-15 16:25:40 9875
0.03 0.00 0.01 0.62 2016-04-15 16:25:40 9880
0.03 0.00 0.01 0.62 2016-04-15 16:25:40 9885
0.03 0.00 0.01 0.62 2016-04-15 16:25:40 9890
0.03 0.00 0.01 0.62 2016-04-15 16:25:40 9895
0.03 0.00 0.01 0.62 2016-04-15 16:25:40 9900
0.03 0.00 0.01 0.62 2016-04-15 16:25:40 9905
0.03 0.01 0.01 1.80 2016-04-15 16:25:40 9910
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9915
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9920
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9925
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9930
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9935
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9940
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9945
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9950
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9955
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9960
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9965
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9970
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9975
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9980
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9985
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9990
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 9995
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 10000
0.03 0.01 0.01 2.95 2016-04-15 16:25:40 10005
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10010
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10015
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10020
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10025
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10030
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10035
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10040
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10045
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10050
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10055
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10060
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10065
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10070
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10075
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10080
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10085
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10090
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10095
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10100
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10105
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10110
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10115
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10120
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10125
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10130
0.03 0.01 0.01 2.95 2016-04-15 16:25:41 10135
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10140
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10145
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10150
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10155
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10160
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10165
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10170
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10175
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10180
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10185
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10190
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10195
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10200
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10205
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10210
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10215
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10220
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10225
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10230
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10235
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10240
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10245
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10250
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10255
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10260
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10265
0.03 0.01 0.01 2.95 2016-04-15 16:25:42 10270
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10275
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10280
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10285
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10290
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10295
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10300
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10305
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10310
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10315
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10320
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10325
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10330
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10335
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10340
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10345
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10350
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10355
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10360
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10365
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10370
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10375
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10380
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10385
0.03 0.01 0.01 2.95 2016-04-15 16:25:43 10390
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10395
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10400
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10405
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10410
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10415
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10420
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10425
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10430
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10435
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10440
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10445
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10450
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10455
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10460
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10465
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10470
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10475
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10480
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10485
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10490
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10495
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10500
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10505
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10510
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10515
0.03 0.01 0.01 2.95 2016-04-15 16:25:44 10520
0.03 0.01 0.01 2.95 2016-04-15 16:25:45 10525
0.03 0.01 0.01 2.95 2016-04-15 16:25:45 10530
0.03 0.01 0.01 2.95 2016-04-15 16:25:45 10535
0.03 0.01 0.01 2.95 2016-04-15 16:25:45 10540
0.03 0.01 0.01 2.95 2016-04-15 16:25:45 10545
0.03 0.01 0.01 2.95 2016-04-15 16:25:45 10550
0.03 0.01 0.01 2.95 2016-04-15 16:25:45 10555
0.03 0.01 0.01 3.93 2016-04-15 16:25:45 10560
0.03 0.01 0.01 6.35 2016-04-15 16:25:45 10565
0.03 0.01 0.01 10.73 2016-04-15 16:25:45 10570
0.03 0.01 0.01 14.07 2016-04-15 16:25:45 10575
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10580
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10585
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10590
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10595
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10600
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10605
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10610
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10615
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10620
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10625
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10630
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10635
0.03 0.01 0.01 14.19 2016-04-15 16:25:45 10640
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10645
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10650
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10655
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10660
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10665
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10670
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10675
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10680
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10685
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10690
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10695
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10700
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10705
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10710
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10715
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10720
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10725
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10730
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10735
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10740
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10745
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10750
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10755
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10760
0.03 0.01 0.01 14.19 2016-04-15 16:25:46 10765
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10770
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10775
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10780
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10785
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10790
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10795
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10800
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10805
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10810
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10815
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10820
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10825
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10830
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10835
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10840
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10845
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10850
0.03 0.01 0.01 14.19 2016-04-15 16:25:47 10855
0.03 0.01 0.01 14.18 2016-04-15 16:25:47 10860
0.03 0.01 0.01 14.18 2016-04-15 16:25:47 10865
0.03 0.01 0.01 14.18 2016-04-15 16:25:47 10870
0.03 0.01 0.01 14.18 2016-04-15 16:25:47 10875
0.03 0.01 0.01 14.18 2016-04-15 16:25:47 10880
0.03 0.01 0.01 14.18 2016-04-15 16:25:47 10885
0.03 0.01 0.01 14.18 2016-04-15 16:25:47 10890
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10895
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10900
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10905
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10910
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10915
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10920
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10925
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10930
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10935
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10940
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10945
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10950
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10955
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10960
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10965
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10970
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10975
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10980
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10985
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10990
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 10995
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 11000
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 11005
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 11010
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 11015
0.03 0.01 0.01 14.18 2016-04-15 16:25:48 11020
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11025
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11030
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11035
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11040
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11045
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11050
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11055
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11060
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11065
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11070
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11075
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11080
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11085
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11090
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11095
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11100
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11105
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11110
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11115
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11120
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11125
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11130
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11135
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11140
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11145
0.03 0.01 0.01 14.18 2016-04-15 16:25:49 11150
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11155
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11160
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11165
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11170
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11175
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11180
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11185
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11190
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11195
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11200
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11205
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11210
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11215
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11220
0.03 0.01 0.01 14.18 2016-04-15 16:25:50 11225
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11230
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11235
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11240
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11245
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11250
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11255
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11260
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11265
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11270
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11275
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11280
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11285
0.04 0.01 0.01 14.18 2016-04-15 16:25:50 11290
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11295
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11300
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11305
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11310
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11315
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11320
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11325
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11330
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11335
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11340
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11345
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11350
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11355
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11360
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11365
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11370
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11375
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11380
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11385
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11390
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11395
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11400
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11405
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11410
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11415
0.04 0.01 0.01 14.18 2016-04-15 16:25:51 11420
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11425
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11430
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11435
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11440
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11445
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11450
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11455
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11460
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11465
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11470
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11475
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11480
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11485
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11490
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11495
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11500
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11505
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11510
0.04 0.01 0.01 14.18 2016-04-15 16:25:52 11515
0.04 0.01 0.01 14.17 2016-04-15 16:25:52 11520
0.04 0.01 0.01 14.17 2016-04-15 16:25:52 11525
0.04 0.01 0.01 14.17 2016-04-15 16:25:52 11530
0.04 0.01 0.01 14.17 2016-04-15 16:25:52 11535
0.04 0.01 0.01 14.17 2016-04-15 16:25:52 11540
0.04 0.01 0.01 14.17 2016-04-15 16:25:52 11545
0.04 0.01 0.01 14.17 2016-04-15 16:25:52 11550
0.04 0.01 0.01 14.17 2016-04-15 16:25:52 11555
0.04 0.01 0.01 14.17 2016-04-15 16:25:52 11560
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11565
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11570
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11575
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11580
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11585
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11590
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11595
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11600
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11605
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11610
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11615
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11620
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11625
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11630
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11635
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11640
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11645
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11650
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11655
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11660
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11665
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11670
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11675
0.04 0.01 0.01 14.17 2016-04-15 16:25:53 11680
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11685
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11690
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11695
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11700
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11705
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11710
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11715
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11720
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11725
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11730
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11735
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11740
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11745
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11750
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11755
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11760
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11765
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11770
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11775
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11780
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11785
0.04 0.01 0.01 14.17 2016-04-15 16:25:54 11790
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11795
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11800
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11805
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11810
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11815
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11820
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11825
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11830
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11835
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11840
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11845
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11850
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11855
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11860
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11865
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11870
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11875
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11880
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11885
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11890
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11895
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11900
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11905
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11910
0.04 0.01 0.01 14.17 2016-04-15 16:25:55 11915
0.04 0.01 0.01 14.17 2016-04-15 16:25:56 11920
0.04 0.01 0.01 14.17 2016-04-15 16:25:56 11925
